1,0,0,1000
1.0,0.0,0,1000.0,1
1.0,0.0,0,1000.0,2
1,0,0,1000.0,3
1,0,0,1000.0,4
1,0,0,1000.0,5
1,0,0,1000.0,6
1,0,0,1000.0,7
1,0,0,1000.0,8
0,0.0,1.0,980.0,9
0,0.0,1.0,916.9768044443999,10
0,0.0,1.0,913.6626075585475,11
0,0.0,1.0,941.8600084530448,12
0,0.0,1.0,951.4952340696368,13
0,0.0,1.0,948.7690398590206,14
0,0.0,1.0,947.4460338429391,15
0,0.0,1.0,963.4290155836745,16
0,0.0,1.0,964.1907463223408,17
0.0,0,1.0,956.1057095676438,18
0.0,0,1.0,940.4167291610922,19
0.0,0,1.0,938.5057204759481,20
0.0,0,1.0,944.0917458663808,21
0.0,0,1.0,950.0385910838122,22
0.0,0,1.0,951.1344142462445,23
0.0,0,1.0,984.8510220442364,24
0.0,0,1.0,998.9630861902107,25
0.0,0,1.0,1000.914185967926,26
0.0,0,1.0,974.2937013317892,27
0.0,0,1.0,986.9491224882133,28
0.0,0,1.0,984.8643857412037,29
0.0,0,1.0,991.0918685938742,30
0.0,0,1.0,985.5058432043095,31
0.0,0,1.0,983.0870140262322,32
0.0,0,1.0,980.4543656929646,33
0.0,0,1.0,972.8236946425069,34
0.0,0,1.0,971.9550543340537,35
0.0,0,1.0,979.1714507738664,36
0.0,0,1.0,992.5084204899379,37
0.0,0,1.0,991.6531438763543,38
0.0,0,1.0,1032.2520556861994,39
0.0,0,1.0,1021.427461024858,40
0.0,0,1.0,1019.6099982188537,41
0.0,0,1.0,1008.4646748327079,42
0.0,0,1.0,1011.124050556657,43
0.0,0,1.0,1014.2912467661076,44
0.0,0,1.0,1028.6304937636517,45
0.0,0,1.0,1029.0314046792928,46
0.0,0,1.0,1027.7752171543186,47
0.0,0,1.0,1038.3592652619157,48
0.0,0,1.0,1038.3592652619157,49
0.0,0,1.0,1039.6822712712801,50
0.0,0,1.0,1035.539525169767,51
0.0,0,1.0,1038.0251728281353,52
0.0,0,1.0,1036.8625311762712,53
0.0,0,1.0,1053.9947908715499,54
0.0,0,1.0,1053.5938799533806,55
0.0,0,1.0,1053.954699771674,56
0.0,0,1.0,1059.8614538960267,57
0.0,0,1.0,1101.4492792994733,58
0.0,0,1.0,1115.8286173844958,59
0.0,0,1.0,1204.483383998168,60
0.0,0,1.0,1191.520597809316,61
0.0,0,1.0,1192.843603825123,62
0.0,0,1.0,1199.164632559013,63
0.0,0,1.0,1243.318287801801,64
0,0,1,1243.2781967052144,65
0,0,1,1287.4318519426863,66
0,0,1,1272.42442009543,67
0,0,1,1280.4025472686803,68
0,0,1,1333.3227878183925,69
0,0,1,1357.711535042943,70
0,0,1,1354.303792282396,71
0,0,1,1505.7679352696182,72
0,0,1,1329.2468602009517,73
0,0,1,1335.9019813546424,74
1.0,0.0,0,1174.5265187408943,75
1.0,0.0,0,1174.5265187408943,76
1.0,0,0.0,1174.5265187408943,77
1.0,0,0.0,1174.5265187408943,78
1,0,0,1174.5265187408943,79
1.0,0.0,0,1174.5265187408943,80
1.0,0.0,0,1174.5265187408943,81
1.0,0.0,0,1174.5265187408943,82
1.0,0.0,0,1174.5265187408943,83
1.0,0.0,0,1174.5265187408943,84
1.0,0.0,0,1174.5265187408943,85
1.0,0.0,0,1174.5265187408943,86
1.0,0.0,0,1174.5265187408943,87
1.0,0.0,0,1174.5265187408943,88
1.0,0.0,0,1174.5265187408943,89
1.0,0.0,0,1174.5265187408943,90
1.0,0.0,0,1174.5265187408943,91
1.0,0.0,0,1174.5265187408943,92
1.0,0.0,0,1174.5265187408943,93
1.0,0.0,0,1174.5265187408943,94
1.0,0.0,0,1174.5265187408943,95
1.0,0.0,0,1174.5265187408943,96
1.0,0.0,0,1174.5265187408943,97
1.0,0.0,0,1174.5265187408943,98
1.0,0.0,0,1174.5265187408943,99
1.0,0.0,0,1174.5265187408943,100
1.0,0.0,0,1174.5265187408943,101
1.0,0.0,0,1174.5265187408943,102
1.0,0.0,0,1174.5265187408943,103
1.0,0.0,0,1174.5265187408943,104
1.0,0.0,0,1174.5265187408943,105
1.0,0.0,0,1174.5265187408943,106
1.0,0.0,0,1174.5265187408943,107
1.0,0.0,0,1174.5265187408943,108
1.0,0.0,0,1174.5265187408943,109
1.0,0.0,0,1174.5265187408943,110
1.0,0.0,0,1174.5265187408943,111
1.0,0.0,0,1174.5265187408943,112
1.0,0.0,0,1174.5265187408943,113
1.0,0.0,0,1174.5265187408943,114
1.0,0.0,0,1174.5265187408943,115
1.0,0.0,0,1174.5265187408943,116
1.0,0.0,0,1174.5265187408943,117
1.0,0.0,0,1174.5265187408943,118
1.0,0.0,0,1174.5265187408943,119
0,0.0,1.0,1151.0359883660765,120
0,0.0,1.0,1150.4570424370854,121
0,0.0,1.0,1157.4084085975426,122
0,0.0,1.0,1203.3522506203233,123
0,0.0,1.0,1178.5034896708926,124
0,0.0,1.0,1178.2620605149807,125
0,0.0,1.0,1219.6231179282897,126
0,0.0,1.0,1216.359189542546,127
0,0.0,1.0,1219.7645151033112,128
0,0.0,1.0,1289.9466991193058,129
0,0.0,1.0,1316.29971612316,130
0,0.0,1.0,1318.20481398532,131
0,0.0,1.0,1301.7485581357894,132
0,0.0,1.0,1306.1160206043612,133
0,0.0,1.0,1310.5229677569223,134
1.0,0.0,0,1161.746535629409,135
1.0,0.0,0,1161.746535629409,136
1.0,0.0,0,1161.746535629409,137
1.0,0.0,0,1161.746535629409,138
1.0,0.0,0,1161.746535629409,139
1.0,0.0,0,1161.746535629409,140
1.0,0.0,0,1161.746535629409,141
1.0,0.0,0,1161.746535629409,142
1.0,0.0,0,1161.746535629409,143
1.0,0.0,0,1161.746535629409,144
1.0,0.0,0,1161.746535629409,145
1.0,0.0,0,1161.746535629409,146
1.0,0.0,0,1161.746535629409,147
1.0,0.0,0,1161.746535629409,148
1.0,0.0,0,1161.746535629409,149
1.0,0.0,0,1161.746535629409,150
1.0,0.0,0,1161.746535629409,151
1.0,0.0,0,1161.746535629409,152
1.0,0.0,0,1161.746535629409,153
1.0,0.0,0,1161.746535629409,154
0,0.0,1.0,1138.5116049168207,155
0,0.0,1.0,1138.003614211286,156
0,0.0,1.0,1135.0825856466856,157
0,0.0,1.0,1131.621741783068,158
0,0.0,1.0,1188.6977736742313,159
0,0.0,1.0,1202.0833057019702,160
0,0.0,1.0,1181.1084571099154,161
0,0.0,1.0,1248.4873409723052,162
0,0.0,1.0,1239.1684740999435,163
0,0.0,1.0,1239.6613574125977,164
0,0.0,1.0,1301.915371880207,165
0,0.0,1.0,1291.739796451648,166
0,0.0,1.0,1294.8896253300115,167
0,0.0,1.0,1320.8249019777634,168
0,0.0,1.0,1341.4640480077674,169
0,0.0,1.0,1333.2322604564863,170
0,0.0,1.0,1290.508233422254,171
0,0.0,1.0,1296.234851435332,172
0,0.0,1.0,1279.9397159814168,173
0,0.0,1.0,1298.0583204161144,174
0,0.0,1.0,1318.5173446499864,175
0,0.0,1.0,1287.1686041261112,176
0,0.0,1.0,1331.9637469927134,177
0,0.0,1.0,1357.9442583169266,178
0,0.0,1.0,1352.4145143234234,179
0,0.0,1.0,1379.4066194144398,180
0,0.0,1.0,1375.77236753024,181
0,0.0,1.0,1357.0186926955535,182
0,0.0,1.0,1399.2050927801288,183
0,0.0,1.0,1431.6806124668924,184
0,0.0,1.0,1408.6161121271266,185
0,0.0,1.0,1455.9422855826886,186
0,0.0,1.0,1459.9718810893683,187
0,0.0,1.0,1457.807547599212,188
0,0.0,1.0,1549.8613826299338,189
0,0.0,1.0,1588.0328374564856,190
0,0.0,1.0,1583.0827573358952,191
0,0.0,1.0,1649.5121108903681,192
0,0.0,1.0,1676.8998045888086,193
0,0.0,1.0,1660.9491469789134,194
0,0.0,1.0,1679.6703585308778,195
0,0.0,1.0,1794.2288739348135,196
0,0.0,1.0,1805.6909541268358,197
0,0.0,1.0,1927.9436465202718,198
0,0.0,1.0,1991.488212186936,199
0,0.0,1.0,2000.247565316275,200
0,0.0,1.0,1937.8232323427635,201
0,0.0,1.0,1942.6313583198062,202
0,0.0,1.0,1946.6597409827386,203
0,0.0,1.0,1901.855917989443,204
0,0.0,1.0,1976.718204822891,205
0,0.0,1.0,1951.012384678674,206
0,0.0,1.0,2145.175823097504,207
0,0.0,1.0,2245.121818074108,208
0,0.0,1.0,2196.925816900229,209
0,0.0,1.0,2286.4090768103347,210
0,0.0,1.0,2501.906470045407,211
0,0.0,1.0,2467.577138632283,212
0,0.0,1.0,2610.7181855894687,213
0,0.0,1.0,2419.0821884631214,214
0,0.0,1.0,2493.277421717902,215
0,0.0,1.0,2398.307548349399,216
0,0.0,1.0,2489.0239701840474,217
0,0.0,1.0,2504.432438218212,218
0,0.0,1.0,2499.9637757872724,219
0,0.0,1.0,2623.881526107076,220
0,0.0,1.0,2635.5694997568135,221
0,0.0,1.0,2762.2501956264814,222
0,0.0,1.0,2751.760089212807,223
0,0.0,1.0,2766.367536295331,224
0,0.0,1.0,3153.2756710421945,225
0,0.0,1.0,2914.4349195440022,226
0,0.0,1.0,2934.239598172564,227
0,0.0,1.0,3092.22667504272,228
0,0.0,1.0,3111.782465560537,229
0,0.0,1.0,3170.026025234595,230
1.0,0.0,0,2848.3804880133525,231
1.0,0.0,0,2848.3804880133525,232
1.0,0.0,0,2848.3804880133525,233
1.0,0.0,0,2848.3804880133525,234
